customer_id,frequency_of_purchases,avg_purchase_value,preferred_channel,customer_support_tickets,inventory_demand
4909,23,561.1514394758336,0,8,20
4910,45,326.06413819541785,2,2,42
4911,17,398.5273660198228,0,2,47
4912,40,286.52494777264843,2,8,74
4913,21,932.0962245151293,0,4,70
4914,2,686.5029184674117,0,9,96
4915,37,269.83570828667655,2,14,2
4916,6,648.5810212064307,0,11,74
4917,44,850.0866854862257,1,5,37
4918,18,407.61390624944096,0,6,91
4919,30,831.6579340646205,1,6,19
4920,22,162.87079489659243,2,3,41
4921,33,824.5535512175063,2,12,16
4922,30,544.8913002456427,0,14,84
4923,17,230.74474312988227,0,17,60
4924,43,413.0699707103523,2,17,57
4925,32,988.1130625221506,2,6,64
4926,42,785.7204564760019,0,9,5
4927,14,579.3354977712642,1,15,18
4928,10,124.01227278548032,0,7,72
4929,47,423.63346707248525,2,18,13
4930,36,270.4209988718179,0,10,74
4931,34,80.29106871033635,1,5,36
4932,9,546.7823448321218,1,9,19
4933,42,890.2938428424674,2,18,31
4934,28,678.8438694923839,2,13,93
4935,11,257.18358410070607,0,19,23
4936,14,577.8487608842512,1,5,32
4937,39,943.8019405134992,2,3,11
4938,47,725.685902393706,1,19,66
4939,19,692.5791604126963,1,14,96
4940,15,968.4765845652411,1,4,5
4941,28,800.8845780721846,0,15,95
4942,24,145.25730766776462,1,6,13
4943,8,354.1587361064394,0,1,86
4944,43,965.4892937303092,0,12,64
4945,9,494.80834025601786,2,1,35
4946,47,120.5210708679735,0,8,83
4947,33,464.01883087561845,0,19,29
4948,33,700.0233017300927,0,4,23
4949,19,997.5727394644288,0,2,83
4950,3,330.6662633975699,2,1,80
4951,10,518.946006130481,1,13,95
4952,40,880.883897603296,0,7,16
4953,47,361.7145458767602,0,19,26
4954,42,118.16894102494867,0,11,3
4955,1,949.446516251489,0,16,23
4956,29,493.5563986463651,1,15,57
4957,34,507.75587366425196,0,5,9
4958,13,624.9881431581404,1,5,51
4959,1,13.50125746619236,0,17,88
4960,34,931.8198638131606,0,1,33
4961,29,367.8365739267963,0,7,78
4962,48,402.9625437605051,0,13,92
4963,47,182.36815505790264,2,1,24
4964,13,384.37009715953644,0,16,50
4965,48,805.9040954682915,0,15,52
4966,49,801.9917558299795,2,17,71
4967,29,936.4388724864982,1,5,38
4968,39,409.1971779539878,0,16,44
4969,24,711.6342887110985,2,17,89
4970,26,512.1651796554816,0,13,56
4971,17,805.9825616239397,1,9,66
4972,7,715.416589041667,0,3,45
4973,13,374.2238960334129,1,17,52
4974,5,343.30709591115556,1,10,1
4975,26,259.9180383976879,0,15,87
4976,49,580.7506325837514,1,3,82
4977,3,964.204423077921,1,18,64
4978,7,208.06607024139032,1,5,8
4979,49,104.29993035528196,2,7,98
4980,39,128.20663565555049,1,17,43
4981,1,785.2676894876485,0,18,8
4982,49,356.6037562417181,1,17,29
4983,17,232.12315941545592,1,15,13
4984,43,359.31567718976504,0,6,1
4985,25,648.8775047012266,1,16,29
4986,3,551.3192535800009,1,2,50
4987,15,746.1535124560137,2,14,37
4988,29,345.6834069969585,1,3,1
4989,43,457.50828773003855,0,15,69
4990,32,110.94868527329426,1,13,48
4991,26,82.32805957245364,2,16,55
4992,16,467.63269041565945,2,8,66
4993,25,308.5806413714643,2,6,63
4994,28,616.6725664147696,2,13,22
4995,9,52.5721437901262,0,11,94
4996,1,130.54871382356978,1,16,11
4997,29,866.5389029953312,1,8,29
4998,22,570.6485053039135,0,11,3
4999,16,714.9339883543149,0,11,45
5000,41,843.5523975202227,2,7,77
5001,44,469.1959995205517,1,9,3
5002,41,763.4497801278013,2,11,74
5003,7,529.3397232827891,2,4,68
5004,14,230.52128257096683,0,19,14
5005,29,344.27960711293014,2,0,87
5006,19,495.44693664510424,0,8,81
5007,19,323.71669665054804,1,14,65
5008,2,342.1724144363994,0,1,57
5009,41,344.0189029362787,0,3,15
5010,45,131.61157906853316,2,3,60
5011,15,93.79618114012885,0,2,54
5012,3,56.03107929439129,1,15,2
5013,11,119.84669842399339,0,7,82
5014,46,350.2700212142618,0,6,64
5015,30,597.9330877252265,0,11,86
5016,40,196.26545793731486,1,11,28
5017,18,889.1287575426115,0,3,94
5018,48,810.298606927055,0,14,77
5019,2,525.321841681072,1,5,67
5020,32,726.9677325052263,0,2,3
5021,8,372.66523945177084,0,6,53
5022,22,46.410014805759,2,5,26
5023,6,905.2895190572144,0,0,4
5024,12,136.51555337524377,0,7,16
5025,47,948.457972915855,1,0,92
5026,40,576.1637623834489,1,15,72
5027,36,312.50743041121564,1,2,54
5028,15,500.56937707872623,2,1,16
5029,28,506.61351083386324,0,5,31
5030,49,33.054208648156084,2,7,87
5031,45,361.90525336529726,2,6,2
5032,18,742.4671415474883,2,6,73
5033,2,514.9684970612009,0,18,91
5034,13,251.78781583948836,2,17,45
5035,45,341.75876143657456,0,2,54
5036,15,864.4238491847897,1,10,59
5037,20,530.2941734487273,0,10,59
5038,29,533.0686013257236,2,2,22
5039,42,961.8527844605,1,0,34
5040,29,327.67258504627694,0,9,73
5041,3,484.7457138551661,2,1,97
5042,19,813.5964617436256,1,16,56
5043,3,761.3231263981594,1,8,34
5044,14,273.1414277093858,0,17,99
5045,40,159.58013712933197,2,19,26
5046,4,703.6975304254946,1,8,71
5047,11,265.0796150391228,0,10,45
5048,31,923.4490702389987,1,16,91
5049,43,137.95521704933384,1,13,76
5050,32,325.1320481334288,1,17,81
5051,27,64.23937445566463,0,17,21
5052,30,706.2722537947443,0,11,43
5053,43,892.3500224262443,1,17,86
5054,2,639.5157820576969,2,7,90
5055,49,938.3754853563688,1,7,39
5056,9,137.21893871619756,0,7,13
5057,28,96.85658799007192,0,19,42
5058,31,840.028603855697,1,14,45
5059,34,856.9560636326426,2,7,87
5060,15,832.7291318360568,0,13,51
5061,48,800.9752535084082,1,12,94
5062,25,368.60608029927363,0,7,17
5063,36,225.28746275547385,0,16,91
5064,8,929.5159797978122,0,18,84
5065,9,313.93018101985064,2,5,63
5066,37,404.4236053423919,2,16,7
5067,48,702.5633698571169,0,3,55
5068,45,300.4225191940477,1,6,4
5069,39,820.9389193453912,0,16,31
5070,32,79.33427739546345,1,17,94
5071,17,793.2708407150452,1,5,95
5072,35,605.8328093916261,0,9,56
5073,37,577.2637076724569,0,17,4
5074,19,463.79326874727406,2,6,82
5075,44,284.27514032058815,1,13,84
5076,29,469.42958257692425,0,13,40
5077,7,455.52822689850046,1,9,47
5078,28,587.9166468952393,2,8,50
5079,9,288.75854299697494,1,9,23
5080,28,86.81962615638753,0,1,51
5081,6,153.63855217274687,1,2,38
5082,29,702.1856571469572,1,15,9
5083,17,32.26740633918509,1,9,61
5084,16,857.8786141989757,2,10,80
5085,23,697.4533542051142,0,9,21
5086,31,770.4056758946391,1,11,9
5087,3,837.6246046025401,0,13,25
5088,21,131.48333949087936,0,8,36
5089,26,824.2265800603657,1,12,43
5090,36,509.5960132824658,2,5,78
5091,42,886.668600365665,0,10,81
5092,37,887.72073504974,2,0,28
5093,22,33.936263316628505,0,14,64
5094,42,389.03656332870355,0,6,45
5095,12,531.1348079066206,0,10,56
5096,42,681.576488885073,1,16,48
5097,13,293.3243842172926,1,4,8
5098,11,259.6208380580058,0,8,14
5099,16,387.4530618981568,0,15,15
5100,8,505.92930483239553,1,10,39
5101,40,951.6347690913592,1,16,25
5102,40,764.4873820304631,0,5,63
5103,45,435.02795526832824,2,14,59
5104,2,63.822516655781925,1,2,75
5105,30,176.83538622232177,0,8,29
5106,30,461.3651800762229,0,11,3
5107,12,815.6876410977172,1,18,39
5108,10,386.8885803205705,0,17,22
5109,44,543.1116842376091,1,15,41
5110,11,892.886837224251,0,7,20
5111,15,914.6582968323626,1,18,19
5112,16,223.6172464782625,0,4,13
5113,17,53.15897257466845,2,11,91
5114,26,312.3564256617998,2,5,19
5115,2,698.8442916775224,2,11,80
5116,12,951.6010789665038,0,14,66
5117,26,86.26167998427277,2,9,65
5118,23,38.1989724437788,1,16,3
5119,18,885.3057408558647,1,6,24
5120,32,750.6638164121098,0,6,38
5121,49,992.3260933640196,1,10,2
5122,38,402.82495265099664,2,1,56
5123,47,421.8903960854017,0,1,80
5124,3,180.5887189244751,0,13,93
5125,38,124.68868107136508,0,17,37
5126,3,582.9308304843356,0,15,4
5127,30,370.6421512818842,1,10,78
5128,1,89.51328346579261,2,8,81
5129,30,888.1171988280867,0,6,44
5130,45,206.37290356683974,1,3,45
5131,32,751.0985035334975,0,15,81
5132,28,289.40631015693003,0,13,84
5133,21,814.775782445271,1,10,47
5134,46,127.21287301337752,0,7,93
5135,13,758.5108941195439,1,10,26
5136,27,107.1376851615073,0,19,81
5137,36,452.4466299783739,1,16,76
5138,7,736.6643070936085,0,18,92
5139,22,181.48619737503157,2,9,9
5140,10,292.8083389582558,2,11,96
5141,39,866.1193221712757,0,0,98
5142,15,886.2681276985695,0,1,80
5143,15,54.48609792819897,0,17,48
5144,4,176.40967949944553,1,6,31
5145,32,126.29722087013042,0,15,55
5146,23,187.89616370478998,1,12,91
5147,6,970.4858470632098,0,3,93
5148,24,556.1386963025519,0,9,1
5149,20,473.43126655037753,0,8,91
5150,37,984.6226993616899,0,17,96
5151,20,561.386568562128,1,8,59
5152,12,664.5067480720693,0,9,11
5153,33,339.4428405886884,2,7,99
5154,28,388.2937158644234,1,10,2
5155,8,598.4652899709823,0,12,46
5156,1,79.08792616046011,0,12,1
5157,37,263.32405718432744,0,15,70
5158,22,204.84363196570405,1,12,71
5159,6,25.73445920860356,0,11,66
5160,21,541.5322578152177,0,14,2
5161,32,565.4423111286403,0,15,69
5162,35,390.0998308068863,0,7,13
5163,15,276.04019477014293,2,5,19
5164,5,655.5392772346785,2,7,83
5165,46,143.31256977061233,0,1,47
5166,48,523.4288813189808,1,17,1
5167,6,770.3932459525137,2,10,99
5168,25,172.65500411294758,0,16,18
5169,46,755.7269432098606,1,9,32
5170,40,763.186564061864,0,1,96
5171,29,69.32738174815036,1,18,72
5172,7,28.596482826310016,1,19,11
5173,40,974.1960519283128,2,19,20
5174,13,201.4488329038367,0,19,8
5175,38,823.9178170091019,1,1,92
5176,18,566.2321465148456,0,5,85
5177,2,271.82743596162686,0,16,38
5178,8,138.67073225262445,2,11,6
5179,11,501.71050084195025,1,4,2
5180,33,413.28126351315535,0,1,74
5181,38,701.8972242658972,1,8,73
5182,48,905.1268640522495,0,1,55
5183,27,807.195606093804,0,19,3
5184,20,281.7075297027638,1,13,66
5185,12,880.1438862677827,1,14,72
5186,43,835.057400963558,0,1,73
5187,31,929.8448713845505,1,17,26
5188,27,464.07421282760777,0,11,98
5189,32,770.8894206853045,0,6,48
5190,10,595.7414848684336,0,15,94
5191,3,317.3977250239885,2,18,8
5192,45,994.4866925173358,2,2,67
5193,27,47.92439217126474,0,14,75
5194,35,170.64984683348393,0,14,89
5195,31,893.6169389065759,1,6,69
5196,15,69.95721497850718,1,7,76
5197,16,887.9524606700865,0,6,30
5198,13,718.0692612976188,0,2,27
5199,49,46.31716534059689,2,18,43
5200,35,435.0268424256348,1,18,5
5201,11,756.9267602522148,0,17,20
5202,21,587.2692817844917,1,6,52
5203,11,936.5125790448134,0,18,21
5204,30,868.9675925828799,0,4,3
5205,48,339.3211589808045,2,12,41
5206,35,93.78092356488945,0,1,64
5207,22,944.8144692491949,0,17,68
5208,38,522.1139000902473,1,3,88
5209,31,83.65364812822904,2,3,71
5210,14,818.4098572256868,1,7,24
5211,24,869.8214059785372,0,10,52
5212,49,643.0303937748052,1,0,75
5213,32,453.0338760294765,1,8,2
5214,36,665.551282200337,0,5,44
5215,32,709.6168587480723,1,3,41
5216,15,894.0996585051083,0,5,70
5217,43,956.3030635709907,2,12,7
5218,35,519.1777230670023,1,8,38
5219,3,800.5095881912969,0,13,82
5220,16,964.8644604317384,1,11,45
5221,5,159.73090476549635,0,3,9
5222,21,28.08530179357992,1,7,53
5223,10,870.274135119811,0,16,28
5224,19,203.32059991468918,0,4,19
5225,25,52.05397896548293,1,2,68
5226,4,168.4951762808701,2,3,4
5227,29,390.2737621313316,0,7,13
5228,19,227.07304457665427,1,15,92
5229,43,312.20109280943865,1,10,11
5230,2,975.5411109157459,0,1,2
5231,10,707.3614887209493,0,7,70
5232,43,715.0698109706719,1,6,12
5233,25,103.7385209806436,0,0,37
5234,20,734.7773861244648,2,1,56
5235,48,741.9508896257519,1,12,88
5236,19,663.147568222566,2,10,52
5237,23,236.15193303789633,0,2,73
5238,24,428.8058172913631,2,1,90
5239,11,847.8136901229291,0,15,4
5240,46,673.49961304722,1,0,4
5241,34,735.4411466499033,0,6,49
5242,28,591.5006561245508,0,2,52
5243,5,455.0907331206607,0,15,34
5244,5,761.4614899664372,0,5,22
5245,21,77.24655622264191,1,13,13
5246,12,676.4291254524614,1,10,63
5247,4,997.2324627721723,1,18,15
5248,49,782.3900101733514,0,0,40
5249,42,297.65787646168076,0,12,38
5250,20,285.0412997583268,2,19,55
5251,38,670.5464244875243,1,8,44
5252,25,896.8957144384451,0,10,66
5253,14,582.1702434393644,1,0,66
5254,11,532.1282642983577,2,12,43
5255,32,168.78029250523463,2,19,72
5256,11,718.3023858062184,0,0,38
5257,18,705.2756334415119,2,2,82
5258,27,967.2818784105092,0,19,29
5259,18,307.1902624626078,1,16,75
5260,23,758.8810216038564,0,4,56
5261,11,439.72460858565273,1,5,6
5262,21,562.8880636999736,1,16,9
5263,44,818.2893170445526,0,9,22
5264,5,229.77509456878585,1,10,46
5265,23,349.44005213214075,1,12,89
5266,41,775.575583495621,0,9,31
5267,25,574.7533361349823,0,13,21
5268,41,101.4986877360195,0,12,38
5269,10,435.88400811072785,1,3,52
5270,22,590.7669798432862,2,19,19
5271,19,910.4221432806021,1,16,10
5272,1,196.60316943925227,0,17,46
5273,7,807.893438693708,0,10,76
5274,4,139.31823824582546,0,9,83
5275,1,249.81330347504914,2,17,66
5276,15,250.9104446552218,0,18,79
5277,40,878.7044039497442,0,8,38
5278,12,207.0275150948372,1,4,62
5279,22,789.091119715555,2,0,72
5280,22,467.1884686794237,0,4,46
5281,47,999.0998601193377,0,2,35
5282,17,840.7005836655844,1,0,43
5283,29,742.3061031033399,1,18,30
5284,46,872.0190435856736,0,5,73
5285,14,637.6900886789832,1,9,63
5286,20,845.2157339632126,1,4,30
5287,48,268.5155788878413,2,11,83
5288,33,106.72617899006418,0,11,29
5289,43,619.772687015802,0,16,66
5290,15,440.3434887369501,1,1,92
5291,12,432.17638733950764,1,13,72
5292,40,531.4803739057458,1,11,89
5293,20,367.7687854498871,1,12,74
5294,30,629.7989361284008,0,4,22
5295,38,40.26268367415361,0,4,35
5296,3,970.1924284629457,0,16,42
5297,28,925.4619021251148,2,4,24
5298,26,935.9174609561143,0,18,26
5299,30,371.3534606278812,0,3,31
5300,13,536.5720480825088,0,6,87
5301,13,954.5892970269995,2,16,2
5302,2,903.3225958633108,2,10,39
5303,37,792.3420311421359,2,5,97
5304,49,413.25827394911653,0,12,88
5305,38,568.6958309503517,1,11,12
5306,2,794.9833494744812,0,4,73
5307,36,280.28187558463145,0,9,44
5308,26,630.1848745458302,0,10,43
5309,11,829.6549816033382,0,8,67
5310,8,710.3802438155724,1,12,87
5311,44,484.6858248790907,2,2,88
5312,40,588.7622759596068,0,16,97
5313,43,988.7887877143362,2,17,94
5314,22,605.967916700738,0,4,38
5315,20,787.7615764784573,0,15,66
5316,8,729.338716733886,0,15,40
5317,29,704.4757093740695,0,10,22
5318,40,719.2053645629031,0,3,75
5319,26,459.8656537686492,1,8,63
5320,30,479.41857277294406,1,14,59
5321,17,473.1841099871745,2,11,76
5322,20,42.92206114048201,0,15,19
5323,16,248.65467702900023,1,3,20
5324,46,163.01836658338397,1,2,73
5325,43,887.5805612832847,2,3,43
5326,7,282.21967278841953,0,1,58
5327,16,147.05820812088498,2,18,82
5328,45,128.5692625917761,1,6,54
5329,47,702.9899362066371,1,1,82
5330,48,16.02247780580969,0,0,40
5331,27,476.59135773894315,0,17,27
5332,23,127.68239454221428,1,7,13
5333,24,851.1667438595462,0,7,47
5334,9,958.8658528879337,0,9,72
5335,35,959.1670700527546,2,17,23
5336,20,447.5444678573016,0,10,59
5337,37,648.0696761904485,0,0,77
5338,42,603.7070951456371,1,6,7
5339,17,356.5385123720934,0,7,50
5340,47,449.62384650632583,1,13,66
5341,31,73.68046026095283,1,18,3
5342,8,797.7420423447724,0,7,39
5343,15,248.39547703307284,1,18,87
5344,31,465.9220578250125,0,3,7
5345,30,485.8145262804775,2,9,68
5346,46,565.104621759805,2,9,55
5347,20,819.6978715092091,0,3,8
5348,39,694.9622357219122,2,7,32
5349,12,666.4324186379001,1,6,19
5350,49,531.4780408468904,0,14,12
5351,17,104.99619739712402,0,7,57
5352,42,407.9883869343528,0,9,10
5353,30,957.7436827776465,2,6,78
5354,29,995.59259453537,0,18,91
5355,19,733.193164639909,0,2,21
5356,46,235.23981344389858,0,8,20
5357,11,110.87173954336197,1,15,4
5358,34,420.6167154557372,2,13,19
5359,7,858.0061833357423,1,6,29
5360,44,724.6455974960505,0,11,71
5361,34,885.0533151656939,0,0,64
5362,20,619.6185515506758,0,15,97
5363,38,139.0250809437954,0,2,72
5364,24,123.64800732818244,1,0,11
5365,10,57.52227960382798,0,5,33
5366,32,571.4091708677956,2,1,25
5367,15,250.45737425854114,1,6,33
5368,37,737.039804941401,2,7,26
5369,20,689.3874364989322,2,12,36
5370,3,324.92963498423376,2,15,11
5371,37,185.03364979942373,0,9,30
5372,40,111.3763462980412,2,3,57
5373,8,739.942121074966,1,12,97
5374,40,455.9365854716739,1,16,10
5375,44,330.2946150363575,0,7,93
5376,23,858.086485648249,0,7,25
5377,40,597.6770844036902,2,6,96
5378,11,522.8223130326186,0,0,68
5379,46,745.9453733258596,0,14,57
5380,8,817.4273088329354,0,14,34
5381,29,689.2124238684924,2,18,86
5382,30,445.6062554133592,0,3,77
5383,10,385.5058047454656,2,5,54
5384,39,773.9482888899752,0,9,51
5385,28,522.7280890338832,0,11,6
5386,49,707.3422177322026,0,3,59
5387,36,891.4948011897465,1,5,54
5388,13,916.7317283893361,0,13,17
5389,32,284.9384828481669,0,12,26
5390,36,196.01105076978897,0,2,88
5391,37,268.6744867334695,0,14,9
5392,26,753.8580528301477,1,2,2
5393,22,376.35745568569854,0,4,20
5394,4,181.65538803291648,0,12,91
5395,31,107.40163758189956,0,14,6
5396,18,334.04005694139096,0,16,91
5397,38,144.7750759470062,2,5,88
5398,24,164.8098764079739,0,17,79
5399,23,687.0451337118075,0,2,55
5400,22,29.534774711721226,0,8,48
5401,2,126.37772900918362,1,7,58
5402,31,845.9218363009655,1,19,97
5403,11,846.4649441680706,0,10,42
5404,28,335.95104397594116,1,10,74
5405,46,97.0734782850417,1,7,21
5406,32,707.9206304691338,0,0,6
5407,5,366.53037089613565,0,1,30
5408,38,55.00998093287657,1,19,23
5409,10,166.24871148680057,1,3,36
5410,40,145.84266384438405,2,1,3
5411,46,593.2251803893856,0,1,90
5412,24,899.1364077675257,1,12,34
5413,35,795.1413129902229,0,19,30
5414,44,551.0508845670578,2,5,82
5415,48,427.93361327820526,1,3,81
5416,23,622.4899419781763,1,14,42
5417,17,449.37461357028,0,2,21
5418,1,253.63813135055278,0,3,88
5419,31,682.4054807987568,1,16,4
5420,31,874.5115062839078,0,5,49
5421,42,379.1416273740519,0,1,48
5422,42,843.1230830144235,0,19,89
5423,34,436.77122601865557,0,12,51
5424,9,407.3225836684317,1,14,24
5425,22,38.041113971557394,0,4,46
5426,13,698.3261123537362,0,18,27
5427,25,809.4274998626847,0,5,95
5428,48,666.9213503629754,2,16,51
5429,18,159.84734187802405,2,0,99
5430,12,112.26053287711669,0,1,20
5431,40,577.1301641023541,1,0,80
5432,17,407.5010916427559,0,7,95
5433,15,434.8068056507337,1,3,71
5434,42,968.1222442755776,1,17,18
5435,15,726.6834444811348,0,8,8
5436,15,417.6698618156791,0,14,27
5437,39,28.90828704329774,1,15,14
5438,13,43.754740874737564,2,2,18
5439,17,687.9556586893976,2,0,65
5440,32,839.3613719225863,1,12,31
5441,9,710.6256032541869,0,13,20
5442,40,411.82887507867815,0,5,70
5443,20,40.82438055126387,2,4,45
5444,26,967.7276139328775,0,4,1
5445,27,986.4727015365058,1,3,19
5446,21,553.870905929826,0,11,39
5447,18,79.96425504815453,0,13,27
5448,13,545.5627808553222,0,13,56
5449,16,893.4150855186003,2,10,16
5450,9,683.1856550269314,0,9,78
5451,12,722.789338722397,1,9,98
5452,44,94.12013905792679,2,8,7
5453,38,115.44652066148343,2,1,20
5454,19,136.07528861212643,0,13,31
5455,7,905.3330653243827,1,6,86
5456,35,530.5911399011752,2,16,84
5457,48,793.6593454290613,0,19,79
5458,18,124.13834728476422,1,7,25
5459,16,928.366278453509,0,19,1
5460,39,822.9306705822381,0,3,17
5461,4,232.51650332760255,0,4,80
5462,25,875.440410961014,1,12,85
5463,32,270.80833180284117,1,6,27
5464,40,213.28648054566594,0,5,99
5465,13,271.6014974440902,2,16,24
5466,45,910.8555126398833,0,5,62
5467,17,916.4360656597208,1,18,52
5468,49,335.7058169410891,2,2,51
5469,37,708.3798432436057,0,8,66
5470,6,678.9878026125415,1,14,57
5471,19,808.4970058090992,1,7,55
5472,13,303.5444051407097,1,14,53
5473,26,515.0371564912978,0,0,89
5474,14,670.997211498204,0,7,19
5475,31,35.994250621806984,1,3,13
5476,4,382.9713578776451,0,9,29
5477,39,698.9294741017833,0,15,96
5478,8,260.0691421879421,2,17,6
5479,25,958.1270659364224,0,3,73
5480,13,39.85975779177056,2,7,1
5481,32,958.5063157115486,0,3,24
5482,38,224.59622933029604,1,9,74
5483,38,58.33382150611629,2,19,99
5484,28,299.5492928913219,2,3,6
5485,30,788.4194842173231,0,15,48
5486,3,754.9175863835726,2,11,20
5487,28,216.75201225856412,0,9,76
5488,3,204.82223225588143,0,10,67
5489,45,646.1541166464954,1,1,55
5490,34,463.5018627789732,2,15,18
5491,16,794.3670537975933,2,18,21
5492,22,33.891450905628055,0,11,99
5493,32,614.3077421529654,1,3,64
5494,38,733.3652921174771,2,16,37
5495,8,993.4522509083823,0,11,19
5496,8,681.9938772944784,1,15,89
5497,6,239.52670498446662,0,2,56
5498,14,117.10433293123839,0,1,62
5499,32,644.5076068976347,1,6,18
5500,35,527.9512368430338,0,5,30
5501,10,900.1538355605662,0,0,56
5502,3,729.3419409694623,0,14,42
5503,12,514.6450255421944,1,11,53
5504,49,409.5535760574961,0,12,98
5505,31,410.33095257511206,0,7,74
5506,29,234.0412432897222,1,8,86
5507,5,27.152712038140084,0,0,50
5508,25,579.1614823250351,2,4,4
5509,41,220.29058519798303,0,6,63
5510,31,216.24364855076104,0,17,67
5511,21,134.12741638971568,0,7,56
5512,20,197.69953527492584,0,9,49
5513,39,41.4712580595863,2,7,92
5514,22,677.4891352510467,0,11,22
5515,4,407.3831451495673,1,15,12
5516,13,565.9093527854136,0,11,49
5517,45,640.5880418405916,1,2,13
5518,42,972.7597166533976,2,17,33
5519,49,77.58320719694598,0,4,47
5520,20,423.7385079831236,1,13,64
5521,13,253.43895419121623,2,19,83
5522,17,481.944812538246,1,15,17
5523,36,921.2675776077493,0,5,34
5524,33,726.7444225956698,0,15,68
5525,1,665.3300906150944,0,19,39
5526,15,446.8334176668656,2,13,72
5527,13,674.4013733906916,1,19,97
5528,17,42.05162350166401,2,4,1
5529,24,590.3762853095955,0,13,5
5530,8,558.2387969732557,0,10,96
5531,27,353.1740276435609,0,8,40
5532,45,209.49898416986733,0,19,63
5533,23,809.479995489308,0,6,1
5534,46,63.323493310545516,0,4,35
5535,8,78.97613577935189,2,14,86
5536,8,446.1165265443051,0,12,93
5537,26,260.029001934519,0,11,17
5538,47,747.9978893719502,2,14,94
5539,13,637.8481761519791,2,18,99
5540,39,774.8094481653651,0,18,60
5541,37,331.4321667744231,2,9,1
5542,49,743.1137502216887,0,16,4
5543,28,863.680203666135,0,15,9
5544,25,351.821749474386,2,4,45
5545,16,346.496862950215,1,3,32
5546,2,900.951889867362,2,9,69
5547,18,59.29235065583204,2,5,14
5548,17,356.6875116735359,0,10,51
5549,30,127.48576715108604,1,10,90
5550,39,38.69078434747647,0,15,23
5551,13,121.7407234703539,0,13,46
5552,32,436.9333332684742,0,18,86
5553,29,690.0865085355128,0,3,27
5554,46,296.3896001975433,2,4,89
5555,30,851.1785543271135,2,18,36
5556,18,443.2394724509665,1,16,68
5557,13,968.5457704521261,0,17,32
5558,43,954.614112749263,1,7,73
5559,21,775.5434604401469,1,3,66
5560,30,933.081441185152,2,17,42
5561,21,710.0251153995005,0,10,50
5562,48,896.6273580912696,0,13,57
5563,17,244.10898019264346,2,12,64
5564,40,351.9659981750307,2,15,46
5565,19,755.400765344813,0,11,89
5566,15,430.3156258244915,0,8,74
5567,9,838.9541594862727,2,6,89
5568,10,878.8624828718973,1,9,54
5569,44,306.73218987371564,1,16,53
5570,31,825.2163001076777,0,17,29
5571,23,162.72162835449856,0,6,37
5572,30,340.8547444214806,0,2,69
5573,33,522.7853016101751,1,14,14
5574,9,234.17932448285325,0,15,97
5575,47,583.4751512794473,0,16,27
5576,1,582.9081279304701,0,12,5
5577,44,214.83386590239667,0,2,44
5578,35,797.6849314366021,0,19,15
5579,11,635.328044517382,0,19,67
5580,34,324.5829017567047,2,4,1
5581,16,239.862935635589,0,8,24
5582,9,879.9626374461485,0,17,76
5583,32,837.3848227724062,0,10,62
5584,15,237.46306810697106,2,10,78
5585,12,45.24917425134368,0,15,57
5586,33,806.4872697856927,0,7,20
5587,45,619.3534697123927,0,1,58
5588,14,109.8732077729251,1,9,14
5589,8,591.4846241567062,1,5,78
5590,8,457.6608585080773,0,3,53
5591,27,776.8048241989546,0,4,35
5592,12,216.99399373714272,0,10,62
5593,1,458.62517686197623,1,11,61
5594,43,164.6816731093976,1,15,19
5595,40,957.9519555327382,0,19,84
5596,42,780.9507753559125,1,13,42
5597,11,739.3552022363825,0,13,44
5598,39,693.3045983705939,1,19,87
5599,43,429.1030780417179,1,19,98
5600,31,924.0495915461133,2,14,1
5601,17,82.18784180773534,0,7,68
5602,33,805.2264809621623,1,4,81
5603,32,223.08040478467535,0,8,90
5604,29,330.7876760775095,0,15,78
5605,21,524.2354316776352,0,2,46
5606,21,784.8284609450237,0,11,51
5607,40,840.1495585771993,0,6,32
5608,23,587.8949276585237,2,16,84
5609,6,409.00513404533837,1,14,80
5610,22,947.0373971891779,0,14,19
5611,38,254.05608288097466,0,11,39
5612,37,805.063630121829,0,1,88
5613,45,615.9291252336717,0,7,14
5614,8,383.1260667163616,0,4,29
5615,41,11.354304519901433,0,2,42
5616,49,452.13330833514055,2,0,14
5617,35,283.95279756687626,1,15,11
5618,11,113.303147192305,1,9,75
5619,24,84.406979684704,2,9,47
5620,49,354.08274403848594,0,10,24
5621,21,618.609814853242,0,11,22
5622,2,839.1441222111259,0,7,49
5623,40,191.72761249785364,1,4,55
5624,19,430.39753159595915,0,8,55
5625,39,398.03657874073065,0,10,85
5626,28,518.2600691164305,2,14,70
5627,17,811.4913981014573,0,16,78
5628,6,558.1087658192425,1,10,73
5629,19,848.1883643672712,2,12,35
5630,38,523.366238508288,0,16,44
5631,28,607.8088915294587,2,6,36
5632,2,443.0094100680599,1,8,89
5633,38,824.8646244926773,2,17,15
5634,37,924.5889343010061,0,17,45
5635,4,642.7532907419142,2,9,62
5636,22,822.5746246811749,0,11,92
5637,26,68.4133006591093,1,17,50
5638,49,907.050633932191,0,8,78
5639,43,197.03581617073334,0,8,13
5640,36,263.95522305254985,0,9,31
5641,13,62.79676752467878,0,0,5
5642,32,965.7461158043185,0,10,83
5643,17,853.4907409934926,0,13,8
5644,41,914.052758050173,0,9,13
5645,36,848.7440060824148,0,13,41
