customer_id,frequency_of_purchases,avg_purchase_value,num_products_purchased,days_since_last_purchase
4788,46,917.706080634581,18,97
4789,3,852.2945756330176,5,185
4790,10,514.9191859307514,11,342
4791,38,721.8269829668154,19,358
4792,1,802.7755792401539,1,189
4793,27,498.5538266009653,17,82
4794,46,124.27328509722506,8,300
4795,8,443.55145620889715,16,180
4796,46,844.0532578195492,11,349
4797,42,600.6749913397977,19,105
4798,17,727.2137932392457,11,210
4799,9,193.41534193106165,15,329
4800,6,964.6943905288956,8,249
4801,43,410.03972419837635,14,72
4802,25,657.0991674905516,1,161
4803,39,28.683532044699213,10,133
4804,49,136.0460696327384,7,240
4805,28,784.2139271860698,18,78
4806,33,968.2897510650521,12,58
4807,37,326.85480150492344,2,125
4808,9,46.80892759185219,18,11
4809,18,367.25793596033617,7,27
4810,21,27.2934489762126,12,207
4811,2,200.44936133984444,14,222
4812,43,754.947294903201,10,312
4813,38,937.7175141254312,9,250
4814,40,96.57459352519778,15,315
4815,36,562.3217710224042,10,208
4816,43,261.34203766279165,19,109
4817,37,147.66853453599023,19,296
4818,15,226.79042759264195,12,61
4819,28,581.9854368227303,12,122
4820,18,74.48315642952143,9,239
4821,34,439.87641020673334,4,106
4822,22,143.87557244561225,1,279
4823,11,279.9502818705367,16,36
4824,13,198.84678644583124,1,38
4825,4,884.1457448325882,13,72
4826,22,710.9312175625766,3,56
4827,7,869.7779531579957,12,167
4828,43,389.62820620221555,9,221
4829,24,320.2792312051334,4,76
4830,4,386.78132294878935,2,210
4831,28,28.36271376716339,9,211
4832,15,727.4572323970726,13,228
4833,1,356.2747323261275,14,225
4834,3,320.1905655410238,3,254
4835,14,602.1596547168276,18,156
4836,38,441.88741259271825,9,363
4837,1,981.0349345416595,15,149
4838,38,362.6905124698133,10,318
4839,38,617.7568837858342,17,279
4840,21,318.5345896035552,13,231
4841,48,990.6890304085501,1,190
4842,29,450.65992437292687,11,225
4843,5,637.787522758135,5,65
4844,49,135.45445424315028,9,108
4845,10,735.6939727150215,7,80
4846,28,276.5179572968658,7,133
4847,21,454.12712030137516,2,174
4848,7,884.3017317041833,19,64
4849,3,970.8469897362504,18,210
4850,45,430.3263808219534,10,297
4851,47,836.4546412749548,5,98
4852,20,62.81550460436215,16,172
4853,19,849.0982894923599,5,89
4854,35,633.2152189311232,15,362
4855,4,493.81910670768593,16,226
4856,5,891.0640680858753,4,143
4857,1,846.8838502813497,14,196
4858,4,303.97564499403626,17,179
4859,12,793.57349852131,17,54
4860,27,108.49602432574888,16,196
4861,42,824.5362961126964,9,217
4862,23,678.701061843018,2,333
4863,25,96.9876676226233,11,298
4864,21,686.2493717393941,15,25
4865,24,584.7140839096064,3,67
4866,25,598.6046001335943,16,163
4867,45,297.95529577840153,19,112
4868,46,273.8322280127168,6,329
4869,32,764.9097609334798,14,206
4870,32,264.24534620706675,5,137
4871,5,451.79962929179965,5,279
4872,36,697.8411086127969,6,165
4873,46,88.8200888141634,18,271
4874,42,598.6028987855407,18,228
4875,49,593.4826089216361,19,127
4876,42,687.3864237791453,2,270
4877,39,376.22881435260206,17,308
4878,16,454.4899763232013,1,248
4879,33,336.6696208052467,9,340
4880,49,810.086564716888,13,36
4881,21,139.30465243577115,4,155
4882,9,963.3244140395766,5,145
4883,6,638.4877944194252,18,260
4884,45,888.0376571482541,10,19
4885,35,431.9691436821166,4,58
4886,39,338.9562796880767,13,263
4887,22,901.7185520227437,13,36
4888,41,107.88429858753976,17,211
4889,5,125.93615919022503,8,332
4890,42,306.3533087198306,4,148
4891,23,960.1772319486553,3,102
4892,17,636.737923766456,11,76
4893,12,558.6517596492442,12,68
4894,23,708.3027729918664,9,66
4895,16,423.2998105173845,15,303
4896,3,760.4927664065913,13,222
4897,30,399.2983909931488,5,151
4898,22,828.0995530078999,5,274
4899,9,274.6221312557395,19,278
4900,29,284.77119270504403,11,68
4901,47,527.1594723724678,9,235
4902,37,436.45354677811775,3,203
4903,23,651.6346858418484,18,233
4904,13,370.6478471268432,13,163
4905,32,238.24514257966314,12,98
4906,46,475.11047725407207,9,9
4907,47,565.3469345021748,10,249
4908,48,151.17405329139353,13,227
4909,23,561.1514394758336,13,241
4910,45,326.06413819541785,9,75
4911,17,398.5273660198228,10,17
4912,40,286.52494777264843,19,51
4913,21,932.0962245151293,6,228
4914,2,686.5029184674117,7,194
4915,37,269.83570828667655,15,280
4916,6,648.5810212064307,19,238
4917,44,850.0866854862257,14,271
4918,18,407.61390624944096,16,157
4919,30,831.6579340646205,14,254
4920,22,162.87079489659243,2,308
4921,33,824.5535512175063,9,310
4922,30,544.8913002456427,3,314
4923,17,230.74474312988227,6,301
4924,43,413.0699707103523,5,118
4925,32,988.1130625221506,14,333
4926,42,785.7204564760019,15,50
4927,14,579.3354977712642,18,278
4928,10,124.01227278548032,17,52
4929,47,423.63346707248525,9,181
4930,36,270.4209988718179,19,31
4931,34,80.29106871033635,9,327
4932,9,546.7823448321218,16,246
4933,42,890.2938428424674,6,90
4934,28,678.8438694923839,8,31
4935,11,257.18358410070607,3,102
4936,14,577.8487608842512,5,230
4937,39,943.8019405134992,7,97
4938,47,725.685902393706,1,67
4939,19,692.5791604126963,4,192
4940,15,968.4765845652411,16,211
4941,28,800.8845780721846,14,137
4942,24,145.25730766776462,1,339
4943,8,354.1587361064394,4,184
4944,43,965.4892937303092,10,56
4945,9,494.80834025601786,11,250
4946,47,120.5210708679735,7,282
4947,33,464.01883087561845,4,60
4948,33,700.0233017300927,1,128
4949,19,997.5727394644288,1,205
4950,3,330.6662633975699,17,214
4951,10,518.946006130481,10,127
4952,40,880.883897603296,5,72
4953,47,361.7145458767602,7,216
4954,42,118.16894102494867,8,90
4955,1,949.446516251489,2,314
4956,29,493.5563986463651,9,233
4957,34,507.75587366425196,4,233
4958,13,624.9881431581404,12,63
4959,1,13.50125746619236,11,247
4960,34,931.8198638131606,5,135
4961,29,367.8365739267963,12,2
4962,48,402.9625437605051,4,161
4963,47,182.36815505790264,13,140
4964,13,384.37009715953644,1,304
4965,48,805.9040954682915,18,309
4966,49,801.9917558299795,4,202
4967,29,936.4388724864982,4,125
4968,39,409.1971779539878,8,347
4969,24,711.6342887110985,6,82
4970,26,512.1651796554816,4,324
4971,17,805.9825616239397,4,164
4972,7,715.416589041667,11,350
4973,13,374.2238960334129,9,240
4974,5,343.30709591115556,14,213
4975,26,259.9180383976879,4,149
4976,49,580.7506325837514,13,72
4977,3,964.204423077921,6,103
4978,7,208.06607024139032,13,183
4979,49,104.29993035528196,3,184
4980,39,128.20663565555049,7,13
4981,1,785.2676894876485,1,232
4982,49,356.6037562417181,11,150
4983,17,232.12315941545592,2,263
4984,43,359.31567718976504,5,24
4985,25,648.8775047012266,14,189
4986,3,551.3192535800009,13,133
4987,15,746.1535124560137,16,50
4988,29,345.6834069969585,15,183
4989,43,457.50828773003855,3,26
4990,32,110.94868527329426,6,138
4991,26,82.32805957245364,9,11
4992,16,467.63269041565945,3,296
4993,25,308.5806413714643,13,102
4994,28,616.6725664147696,13,11
4995,9,52.5721437901262,7,112
4996,1,130.54871382356978,5,94
4997,29,866.5389029953312,8,260
4998,22,570.6485053039135,8,258
4999,16,714.9339883543149,7,167
5000,41,843.5523975202227,19,209
5001,44,469.1959995205517,7,45
5002,41,763.4497801278013,4,330
5003,7,529.3397232827891,10,205
5004,14,230.52128257096683,13,359
5005,29,344.27960711293014,4,42
5006,19,495.44693664510424,19,285
5007,19,323.71669665054804,10,100
5008,2,342.1724144363994,7,356
5009,41,344.0189029362787,5,272
5010,45,131.61157906853316,3,6
5011,15,93.79618114012885,2,42
5012,3,56.03107929439129,11,356
5013,11,119.84669842399339,10,253
5014,46,350.2700212142618,13,76
5015,30,597.9330877252265,7,42
5016,40,196.26545793731486,10,351
5017,18,889.1287575426115,4,268
5018,48,810.298606927055,16,217
5019,2,525.321841681072,6,64
5020,32,726.9677325052263,9,179
5021,8,372.66523945177084,13,29
5022,22,46.410014805759,7,275
5023,6,905.2895190572144,18,216
5024,12,136.51555337524377,14,353
5025,47,948.457972915855,5,301
5026,40,576.1637623834489,13,54
5027,36,312.50743041121564,8,80
5028,15,500.56937707872623,15,194
5029,28,506.61351083386324,19,200
5030,49,33.054208648156084,9,13
5031,45,361.90525336529726,6,222
5032,18,742.4671415474883,14,193
5033,2,514.9684970612009,10,327
5034,13,251.78781583948836,9,240
5035,45,341.75876143657456,17,270
5036,15,864.4238491847897,13,298
5037,20,530.2941734487273,17,99
5038,29,533.0686013257236,19,220
5039,42,961.8527844605,13,332
5040,29,327.67258504627694,9,104
5041,3,484.7457138551661,1,65
5042,19,813.5964617436256,1,145
5043,3,761.3231263981594,5,38
5044,14,273.1414277093858,8,28
5045,40,159.58013712933197,18,289
5046,4,703.6975304254946,4,237
5047,11,265.0796150391228,1,126
5048,31,923.4490702389987,15,326
5049,43,137.95521704933384,4,85
5050,32,325.1320481334288,9,237
5051,27,64.23937445566463,10,246
5052,30,706.2722537947443,15,266
5053,43,892.3500224262443,3,249
5054,2,639.5157820576969,2,292
5055,49,938.3754853563688,5,205
5056,9,137.21893871619756,1,228
5057,28,96.85658799007192,11,240
5058,31,840.028603855697,12,73
5059,34,856.9560636326426,3,159
5060,15,832.7291318360568,16,212
5061,48,800.9752535084082,14,136
5062,25,368.60608029927363,12,283
5063,36,225.28746275547385,16,164
5064,8,929.5159797978122,8,137
5065,9,313.93018101985064,17,171
5066,37,404.4236053423919,17,152
5067,48,702.5633698571169,7,165
5068,45,300.4225191940477,15,297
5069,39,820.9389193453912,9,104
5070,32,79.33427739546345,4,222
5071,17,793.2708407150452,8,282
5072,35,605.8328093916261,10,129
5073,37,577.2637076724569,15,220
5074,19,463.79326874727406,18,173
5075,44,284.27514032058815,14,348
5076,29,469.42958257692425,5,96
5077,7,455.52822689850046,9,52
5078,28,587.9166468952393,13,94
5079,9,288.75854299697494,19,64
5080,28,86.81962615638753,11,21
5081,6,153.63855217274687,12,106
5082,29,702.1856571469572,3,336
5083,17,32.26740633918509,2,200
5084,16,857.8786141989757,15,332
5085,23,697.4533542051142,5,352
5086,31,770.4056758946391,7,281
5087,3,837.6246046025401,4,282
5088,21,131.48333949087936,5,100
5089,26,824.2265800603657,16,337
5090,36,509.5960132824658,15,27
5091,42,886.668600365665,16,245
5092,37,887.72073504974,4,63
5093,22,33.936263316628505,6,342
5094,42,389.03656332870355,18,38
5095,12,531.1348079066206,3,302
5096,42,681.576488885073,5,127
5097,13,293.3243842172926,2,71
5098,11,259.6208380580058,16,134
5099,16,387.4530618981568,6,253
5100,8,505.92930483239553,15,13
5101,40,951.6347690913592,18,174
5102,40,764.4873820304631,6,90
5103,45,435.02795526832824,13,289
5104,2,63.822516655781925,13,207
5105,30,176.83538622232177,1,62
5106,30,461.3651800762229,16,319
5107,12,815.6876410977172,4,312
5108,10,386.8885803205705,17,39
5109,44,543.1116842376091,18,60
5110,11,892.886837224251,16,105
5111,15,914.6582968323626,1,239
5112,16,223.6172464782625,6,127
5113,17,53.15897257466845,11,83
5114,26,312.3564256617998,6,220
5115,2,698.8442916775224,17,105
5116,12,951.6010789665038,4,74
5117,26,86.26167998427277,14,135
5118,23,38.1989724437788,14,62
5119,18,885.3057408558647,8,1
5120,32,750.6638164121098,2,79
5121,49,992.3260933640196,5,65
5122,38,402.82495265099664,4,183
5123,47,421.8903960854017,10,66
5124,3,180.5887189244751,3,323
5125,38,124.68868107136508,16,356
5126,3,582.9308304843356,10,208
5127,30,370.6421512818842,15,54
5128,1,89.51328346579261,4,221
5129,30,888.1171988280867,1,236
5130,45,206.37290356683974,15,100
5131,32,751.0985035334975,10,103
5132,28,289.40631015693003,18,182
5133,21,814.775782445271,16,108
5134,46,127.21287301337752,9,12
5135,13,758.5108941195439,19,343
5136,27,107.1376851615073,17,86
5137,36,452.4466299783739,10,288
5138,7,736.6643070936085,19,327
5139,22,181.48619737503157,8,214
5140,10,292.8083389582558,19,44
5141,39,866.1193221712757,5,322
5142,15,886.2681276985695,2,78
5143,15,54.48609792819897,15,55
5144,4,176.40967949944553,17,272
5145,32,126.29722087013042,10,344
5146,23,187.89616370478998,2,71
5147,6,970.4858470632098,9,68
5148,24,556.1386963025519,2,180
5149,20,473.43126655037753,18,174
5150,37,984.6226993616899,12,169
5151,20,561.386568562128,15,261
5152,12,664.5067480720693,6,125
5153,33,339.4428405886884,18,131
5154,28,388.2937158644234,13,234
5155,8,598.4652899709823,4,154
5156,1,79.08792616046011,12,330
5157,37,263.32405718432744,9,125
5158,22,204.84363196570405,2,354
5159,6,25.73445920860356,16,100
5160,21,541.5322578152177,1,53
5161,32,565.4423111286403,4,332
5162,35,390.0998308068863,15,128
5163,15,276.04019477014293,1,14
5164,5,655.5392772346785,15,5
5165,46,143.31256977061233,3,250
5166,48,523.4288813189808,13,27
5167,6,770.3932459525137,18,125
5168,25,172.65500411294758,13,29
5169,46,755.7269432098606,10,3
5170,40,763.186564061864,7,228
5171,29,69.32738174815036,8,137
5172,7,28.596482826310016,1,257
5173,40,974.1960519283128,18,240
5174,13,201.4488329038367,12,279
5175,38,823.9178170091019,18,323
5176,18,566.2321465148456,12,160
5177,2,271.82743596162686,9,6
5178,8,138.67073225262445,2,305
5179,11,501.71050084195025,14,143
5180,33,413.28126351315535,4,181
5181,38,701.8972242658972,15,30
5182,48,905.1268640522495,17,253
5183,27,807.195606093804,19,40
5184,20,281.7075297027638,6,187
5185,12,880.1438862677827,9,319
5186,43,835.057400963558,17,304
5187,31,929.8448713845505,15,227
5188,27,464.07421282760777,5,220
5189,32,770.8894206853045,18,324
5190,10,595.7414848684336,4,43
5191,3,317.3977250239885,2,144
5192,45,994.4866925173358,19,278
5193,27,47.92439217126474,5,319
5194,35,170.64984683348393,4,174
5195,31,893.6169389065759,5,247
5196,15,69.95721497850718,19,173
5197,16,887.9524606700865,13,41
5198,13,718.0692612976188,16,50
5199,49,46.31716534059689,12,323
5200,35,435.0268424256348,9,180
5201,11,756.9267602522148,16,342
5202,21,587.2692817844917,14,159
5203,11,936.5125790448134,1,37
5204,30,868.9675925828799,4,27
5205,48,339.3211589808045,9,256
5206,35,93.78092356488945,19,278
5207,22,944.8144692491949,14,249
5208,38,522.1139000902473,12,181
5209,31,83.65364812822904,4,17
5210,14,818.4098572256868,7,125
5211,24,869.8214059785372,17,312
5212,49,643.0303937748052,1,212
5213,32,453.0338760294765,14,237
5214,36,665.551282200337,15,299
5215,32,709.6168587480723,12,200
5216,15,894.0996585051083,12,181
5217,43,956.3030635709907,6,130
5218,35,519.1777230670023,13,121
5219,3,800.5095881912969,16,187
5220,16,964.8644604317384,14,227
5221,5,159.73090476549635,7,162
5222,21,28.08530179357992,16,112
5223,10,870.274135119811,9,134
5224,19,203.32059991468918,14,186
5225,25,52.05397896548293,7,175
5226,4,168.4951762808701,12,261
5227,29,390.2737621313316,3,317
5228,19,227.07304457665427,14,312
5229,43,312.20109280943865,19,358
5230,2,975.5411109157459,11,269
5231,10,707.3614887209493,5,282
5232,43,715.0698109706719,13,224
5233,25,103.7385209806436,10,252
5234,20,734.7773861244648,7,64
5235,48,741.9508896257519,17,318
5236,19,663.147568222566,16,124
5237,23,236.15193303789633,8,70
5238,24,428.8058172913631,17,238
5239,11,847.8136901229291,13,75
5240,46,673.49961304722,11,10
5241,34,735.4411466499033,18,268
5242,28,591.5006561245508,5,88
5243,5,455.0907331206607,6,50
5244,5,761.4614899664372,14,143
5245,21,77.24655622264191,12,59
5246,12,676.4291254524614,4,318
5247,4,997.2324627721723,7,211
5248,49,782.3900101733514,11,72
5249,42,297.65787646168076,2,244
5250,20,285.0412997583268,4,239
5251,38,670.5464244875243,7,190
5252,25,896.8957144384451,1,50
5253,14,582.1702434393644,15,205
5254,11,532.1282642983577,8,54
5255,32,168.78029250523463,5,310
5256,11,718.3023858062184,14,224
5257,18,705.2756334415119,18,156
5258,27,967.2818784105092,3,360
5259,18,307.1902624626078,2,51
5260,23,758.8810216038564,16,241
5261,11,439.72460858565273,14,330
5262,21,562.8880636999736,16,161
5263,44,818.2893170445526,11,129
5264,5,229.77509456878585,17,85
5265,23,349.44005213214075,3,69
5266,41,775.575583495621,5,55
5267,25,574.7533361349823,3,85
5268,41,101.4986877360195,15,345
5269,10,435.88400811072785,5,329
5270,22,590.7669798432862,3,80
5271,19,910.4221432806021,6,220
5272,1,196.60316943925227,14,110
5273,7,807.893438693708,2,253
5274,4,139.31823824582546,18,317
5275,1,249.81330347504914,6,164
5276,15,250.9104446552218,5,103
5277,40,878.7044039497442,14,113
5278,12,207.0275150948372,17,252
5279,22,789.091119715555,11,152
5280,22,467.1884686794237,1,336
5281,47,999.0998601193377,10,251
5282,17,840.7005836655844,9,354
5283,29,742.3061031033399,12,88
5284,46,872.0190435856736,1,100
5285,14,637.6900886789832,18,120
5286,20,845.2157339632126,12,303
5287,48,268.5155788878413,2,204
5288,33,106.72617899006418,1,149
5289,43,619.772687015802,1,201
5290,15,440.3434887369501,1,295
5291,12,432.17638733950764,12,3
5292,40,531.4803739057458,7,68
5293,20,367.7687854498871,4,154
5294,30,629.7989361284008,4,182
5295,38,40.26268367415361,15,13
5296,3,970.1924284629457,1,189
5297,28,925.4619021251148,6,20
5298,26,935.9174609561143,14,339
5299,30,371.3534606278812,14,283
5300,13,536.5720480825088,10,10
5301,13,954.5892970269995,7,188
5302,2,903.3225958633108,12,345
5303,37,792.3420311421359,19,19
5304,49,413.25827394911653,9,143
5305,38,568.6958309503517,3,103
5306,2,794.9833494744812,4,303
5307,36,280.28187558463145,13,241
5308,26,630.1848745458302,10,152
5309,11,829.6549816033382,14,272
5310,8,710.3802438155724,6,337
5311,44,484.6858248790907,8,188
5312,40,588.7622759596068,19,210
5313,43,988.7887877143362,10,177
5314,22,605.967916700738,5,194
5315,20,787.7615764784573,5,177
5316,8,729.338716733886,5,66
5317,29,704.4757093740695,9,310
5318,40,719.2053645629031,9,2
5319,26,459.8656537686492,15,317
5320,30,479.41857277294406,9,271
5321,17,473.1841099871745,14,60
5322,20,42.92206114048201,6,43
5323,16,248.65467702900023,8,93
5324,46,163.01836658338397,2,226
5325,43,887.5805612832847,5,286
5326,7,282.21967278841953,17,63
5327,16,147.05820812088498,10,280
5328,45,128.5692625917761,14,14
5329,47,702.9899362066371,18,28
5330,48,16.02247780580969,1,142
5331,27,476.59135773894315,2,108
5332,23,127.68239454221428,4,290
5333,24,851.1667438595462,13,78
5334,9,958.8658528879337,16,247
5335,35,959.1670700527546,5,12
5336,20,447.5444678573016,10,184
5337,37,648.0696761904485,17,317
5338,42,603.7070951456371,11,361
5339,17,356.5385123720934,5,296
5340,47,449.62384650632583,15,240
5341,31,73.68046026095283,4,263
5342,8,797.7420423447724,7,335
5343,15,248.39547703307284,10,73
5344,31,465.9220578250125,4,68
5345,30,485.8145262804775,5,287
5346,46,565.104621759805,5,326
5347,20,819.6978715092091,11,220
5348,39,694.9622357219122,19,47
5349,12,666.4324186379001,5,58
5350,49,531.4780408468904,8,24
5351,17,104.99619739712402,7,290
5352,42,407.9883869343528,8,319
5353,30,957.7436827776465,13,24
5354,29,995.59259453537,5,64
5355,19,733.193164639909,18,255
5356,46,235.23981344389858,9,148
5357,11,110.87173954336197,2,116
5358,34,420.6167154557372,16,98
5359,7,858.0061833357423,14,239
5360,44,724.6455974960505,17,283
5361,34,885.0533151656939,6,300
5362,20,619.6185515506758,3,93
5363,38,139.0250809437954,17,65
5364,24,123.64800732818244,13,174
5365,10,57.52227960382798,6,310
5366,32,571.4091708677956,8,235
5367,15,250.45737425854114,6,167
5368,37,737.039804941401,16,237
5369,20,689.3874364989322,6,7
5370,3,324.92963498423376,17,310
5371,37,185.03364979942373,3,43
5372,40,111.3763462980412,12,276
5373,8,739.942121074966,6,340
5374,40,455.9365854716739,7,153
5375,44,330.2946150363575,11,43
5376,23,858.086485648249,9,213
5377,40,597.6770844036902,16,201
5378,11,522.8223130326186,5,155
5379,46,745.9453733258596,15,220
5380,8,817.4273088329354,4,153
5381,29,689.2124238684924,5,36
5382,30,445.6062554133592,7,226
5383,10,385.5058047454656,3,322
5384,39,773.9482888899752,4,121
5385,28,522.7280890338832,15,9
5386,49,707.3422177322026,2,339
5387,36,891.4948011897465,5,335
5388,13,916.7317283893361,7,181
5389,32,284.9384828481669,17,21
5390,36,196.01105076978897,8,272
5391,37,268.6744867334695,9,194
5392,26,753.8580528301477,10,26
5393,22,376.35745568569854,11,285
5394,4,181.65538803291648,1,98
5395,31,107.40163758189956,15,219
5396,18,334.04005694139096,8,327
5397,38,144.7750759470062,19,273
5398,24,164.8098764079739,12,288
5399,23,687.0451337118075,6,66
5400,22,29.534774711721226,10,315
5401,2,126.37772900918362,5,111
5402,31,845.9218363009655,7,212
5403,11,846.4649441680706,7,171
5404,28,335.95104397594116,9,339
5405,46,97.0734782850417,15,59
5406,32,707.9206304691338,6,30
5407,5,366.53037089613565,16,267
5408,38,55.00998093287657,7,154
5409,10,166.24871148680057,15,350
5410,40,145.84266384438405,2,2
5411,46,593.2251803893856,8,169
5412,24,899.1364077675257,12,214
5413,35,795.1413129902229,11,251
5414,44,551.0508845670578,6,31
5415,48,427.93361327820526,13,319
5416,23,622.4899419781763,16,183
5417,17,449.37461357028,8,189
5418,1,253.63813135055278,17,213
5419,31,682.4054807987568,13,127
5420,31,874.5115062839078,4,292
5421,42,379.1416273740519,10,296
5422,42,843.1230830144235,16,23
5423,34,436.77122601865557,17,18
5424,9,407.3225836684317,8,79
5425,22,38.041113971557394,11,34
5426,13,698.3261123537362,5,107
5427,25,809.4274998626847,16,305
5428,48,666.9213503629754,8,199
5429,18,159.84734187802405,16,191
5430,12,112.26053287711669,4,232
5431,40,577.1301641023541,6,62
5432,17,407.5010916427559,8,42
5433,15,434.8068056507337,9,24
5434,42,968.1222442755776,13,163
5435,15,726.6834444811348,17,183
5436,15,417.6698618156791,9,333
5437,39,28.90828704329774,13,95
5438,13,43.754740874737564,9,83
5439,17,687.9556586893976,6,93
5440,32,839.3613719225863,10,278
5441,9,710.6256032541869,5,105
5442,40,411.82887507867815,7,85
5443,20,40.82438055126387,11,61
5444,26,967.7276139328775,9,208
5445,27,986.4727015365058,10,158
5446,21,553.870905929826,11,69
5447,18,79.96425504815453,3,262
5448,13,545.5627808553222,8,341
5449,16,893.4150855186003,17,234
5450,9,683.1856550269314,7,139
5451,12,722.789338722397,12,280
5452,44,94.12013905792679,16,335
5453,38,115.44652066148343,15,231
5454,19,136.07528861212643,13,360
5455,7,905.3330653243827,18,51
5456,35,530.5911399011752,18,239
5457,48,793.6593454290613,5,19
5458,18,124.13834728476422,14,178
5459,16,928.366278453509,11,209
5460,39,822.9306705822381,3,131
5461,4,232.51650332760255,17,231
5462,25,875.440410961014,12,92
5463,32,270.80833180284117,3,31
5464,40,213.28648054566594,2,362
5465,13,271.6014974440902,4,249
5466,45,910.8555126398833,18,124
5467,17,916.4360656597208,14,136
5468,49,335.7058169410891,8,273
5469,37,708.3798432436057,2,355
5470,6,678.9878026125415,19,100
5471,19,808.4970058090992,10,219
5472,13,303.5444051407097,5,104
5473,26,515.0371564912978,11,301
5474,14,670.997211498204,9,97
5475,31,35.994250621806984,16,316
5476,4,382.9713578776451,5,203
5477,39,698.9294741017833,15,21
5478,8,260.0691421879421,14,198
5479,25,958.1270659364224,9,112
5480,13,39.85975779177056,5,149
5481,32,958.5063157115486,15,243
5482,38,224.59622933029604,9,183
5483,38,58.33382150611629,4,284
5484,28,299.5492928913219,4,337
5485,30,788.4194842173231,7,338
5486,3,754.9175863835726,15,302
5487,28,216.75201225856412,17,300
5488,3,204.82223225588143,18,89
5489,45,646.1541166464954,7,222
5490,34,463.5018627789732,19,248
5491,16,794.3670537975933,10,177
5492,22,33.891450905628055,13,118
5493,32,614.3077421529654,2,174
5494,38,733.3652921174771,11,219
5495,8,993.4522509083823,5,218
5496,8,681.9938772944784,6,319
5497,6,239.52670498446662,3,77
5498,14,117.10433293123839,1,88
5499,32,644.5076068976347,3,78
5500,35,527.9512368430338,3,201
5501,10,900.1538355605662,4,64
5502,3,729.3419409694623,7,4
5503,12,514.6450255421944,15,83
5504,49,409.5535760574961,11,193
5505,31,410.33095257511206,18,6
5506,29,234.0412432897222,12,193
5507,5,27.152712038140084,4,217
5508,25,579.1614823250351,11,347
5509,41,220.29058519798303,6,22
5510,31,216.24364855076104,19,145
5511,21,134.12741638971568,18,285
5512,20,197.69953527492584,15,145
5513,39,41.4712580595863,3,2
5514,22,677.4891352510467,17,288
5515,4,407.3831451495673,1,359
5516,13,565.9093527854136,2,225
5517,45,640.5880418405916,19,214
5518,42,972.7597166533976,9,166
5519,49,77.58320719694598,8,141
5520,20,423.7385079831236,12,317
5521,13,253.43895419121623,15,64
5522,17,481.944812538246,7,333
5523,36,921.2675776077493,16,212
5524,33,726.7444225956698,7,289
5525,1,665.3300906150944,12,98
5526,15,446.8334176668656,17,166
5527,13,674.4013733906916,11,126
5528,17,42.05162350166401,4,157
5529,24,590.3762853095955,19,250
5530,8,558.2387969732557,2,61
5531,27,353.1740276435609,2,32
5532,45,209.49898416986733,17,274
5533,23,809.479995489308,9,301
5534,46,63.323493310545516,1,21
5535,8,78.97613577935189,10,12
5536,8,446.1165265443051,15,244
5537,26,260.029001934519,15,103
5538,47,747.9978893719502,2,276
5539,13,637.8481761519791,14,7
5540,39,774.8094481653651,4,347
5541,37,331.4321667744231,18,130
5542,49,743.1137502216887,9,299
5543,28,863.680203666135,2,97
5544,25,351.821749474386,2,277
5545,16,346.496862950215,18,285
5546,2,900.951889867362,17,288
5547,18,59.29235065583204,9,173
5548,17,356.6875116735359,8,332
5549,30,127.48576715108604,2,205
5550,39,38.69078434747647,2,103
5551,13,121.7407234703539,5,113
5552,32,436.9333332684742,12,360
5553,29,690.0865085355128,16,131
5554,46,296.3896001975433,14,39
5555,30,851.1785543271135,2,307
5556,18,443.2394724509665,8,8
5557,13,968.5457704521261,4,46
5558,43,954.614112749263,9,194
5559,21,775.5434604401469,19,6
5560,30,933.081441185152,2,58
5561,21,710.0251153995005,16,169
5562,48,896.6273580912696,11,122
5563,17,244.10898019264346,8,249
5564,40,351.9659981750307,12,207
5565,19,755.400765344813,3,115
5566,15,430.3156258244915,13,239
5567,9,838.9541594862727,2,54
5568,10,878.8624828718973,13,76
5569,44,306.73218987371564,8,169
5570,31,825.2163001076777,15,48
5571,23,162.72162835449856,9,224
5572,30,340.8547444214806,11,70
5573,33,522.7853016101751,3,155
5574,9,234.17932448285325,7,47
5575,47,583.4751512794473,14,279
5576,1,582.9081279304701,15,202
5577,44,214.83386590239667,9,142
5578,35,797.6849314366021,11,317
5579,11,635.328044517382,7,126
5580,34,324.5829017567047,12,332
5581,16,239.862935635589,19,153
5582,9,879.9626374461485,18,65
5583,32,837.3848227724062,13,96
5584,15,237.46306810697106,11,181
5585,12,45.24917425134368,1,362
5586,33,806.4872697856927,6,178
5587,45,619.3534697123927,2,129
5588,14,109.8732077729251,13,39
5589,8,591.4846241567062,13,300
5590,8,457.6608585080773,19,361
5591,27,776.8048241989546,9,350
5592,12,216.99399373714272,19,133
5593,1,458.62517686197623,1,109
5594,43,164.6816731093976,8,72
5595,40,957.9519555327382,14,208
5596,42,780.9507753559125,16,65
5597,11,739.3552022363825,4,241
5598,39,693.3045983705939,18,79
5599,43,429.1030780417179,14,88
5600,31,924.0495915461133,9,178
5601,17,82.18784180773534,15,262
5602,33,805.2264809621623,3,66
5603,32,223.08040478467535,4,325
5604,29,330.7876760775095,18,105
5605,21,524.2354316776352,14,98
5606,21,784.8284609450237,15,96
5607,40,840.1495585771993,8,46
5608,23,587.8949276585237,10,31
5609,6,409.00513404533837,12,204
5610,22,947.0373971891779,9,148
5611,38,254.05608288097466,8,132
